pair,ts,type,depth,rsi,atr_rank,adx,ema_dist,relvol,trend,hour,bb,long_out,atr,spread,r
USDCHF,2024-09-17 08:00:00+00:00,EMA20,1.616158021395319,31.007456436735808,2.0,27.351461534753188,-0.8927763976599591,0.8987496635430741,-0.004532029597346221,8,0.6899601233241083,-1.0,0.0020472438708244484,0.0001,-1.0
USDJPY,2024-09-17 08:00:00+00:00,PD,1.3572328679178647,44.93752476687784,39.0,30.261510340936262,-2.5446242838233597,0.6896300108300464,-2.325620856646424,8,0.9515044030595415,3.0,0.5945859374791342,0.01,3.0
USDCAD,2024-09-17 08:00:00+00:00,VWAP,0.5123462606481106,54.88433645651369,2.0,32.738857523272465,-0.12624393787936747,1.2598294644113996,-0.0030661606856370316,8,0.11395899615249842,-1.0,0.00213453026631834,0.0001,-1.0
USDCAD,2024-09-17 08:00:00+00:00,PD,1.5178933425427836,54.88433645651369,2.0,32.738857523272465,-0.12624393787936747,1.2598294644113996,-0.0030661606856370316,8,0.11395899615249842,-1.0,0.00213453026631834,0.0001,-1.0
USDCHF,2024-09-17 08:00:00+00:00,VWAP,0.45948693601603074,31.007456436735808,2.0,27.351461534753188,-0.8927763976599591,0.8987496635430741,-0.004532029597346221,8,0.6899601233241083,-1.0,0.0020472438708244484,0.0001,-1.0
EURGBP,2024-09-17 08:00:00+00:00,VWAP,0.40382548161359194,36.80932239544606,1.0,16.623999321574953,-0.6832483045322586,1.0498864543750461,-0.004756250039776866,8,0.1805451843765166,-1.0,0.000999291212504324,0.0001,-1.0
EURGBP,2024-09-17 08:00:00+00:00,EMA20,1.1299830677825242,36.80932239544606,1.0,16.623999321574953,-0.6832483045322586,1.0498864543750461,-0.004756250039776866,8,0.1805451843765166,-1.0,0.000999291212504324,0.0001,-1.0
USDJPY,2024-09-17 08:00:00+00:00,EMA20,0.8635640023766876,44.93752476687784,39.0,30.261510340936262,-2.5446242838233597,0.6896300108300464,-2.325620856646424,8,0.9515044030595415,3.0,0.5945859374791342,0.01,3.0
USDJPY,2024-09-17 08:00:00+00:00,P20,4.389610392430708,44.93752476687784,39.0,30.261510340936262,-2.5446242838233597,0.6896300108300464,-2.325620856646424,8,0.9515044030595415,3.0,0.5945859374791342,0.01,3.0
USDCAD,2024-09-17 08:00:00+00:00,EMA20,0.32159777585479066,54.88433645651369,2.0,32.738857523272465,-0.12624393787936747,1.2598294644113996,-0.0030661606856370316,8,0.11395899615249842,-1.0,0.00213453026631834,0.0001,-1.0
USDJPY,2024-09-17 08:00:00+00:00,VWAP,0.25642298320849083,44.93752476687784,39.0,30.261510340936262,-2.5446242838233597,0.6896300108300464,-2.325620856646424,8,0.9515044030595415,3.0,0.5945859374791342,0.01,3.0
USDCAD,2024-09-17 08:00:00+00:00,P20,1.5178933425427836,54.88433645651369,2.0,32.738857523272465,-0.12624393787936747,1.2598294644113996,-0.0030661606856370316,8,0.11395899615249842,-1.0,0.00213453026631834,0.0001,-1.0
EURGBP,2024-09-17 08:00:00+00:00,P20,3.4824258804851125,36.80932239544606,1.0,16.623999321574953,-0.6832483045322586,1.0498864543750461,-0.004756250039776866,8,0.1805451843765166,-1.0,0.000999291212504324,0.0001,-1.0
USDCHF,2024-09-17 08:00:00+00:00,PD,2.48626864526377,31.007456436735808,2.0,27.351461534753188,-0.8927763976599591,0.8987496635430741,-0.004532029597346221,8,0.6899601233241083,-1.0,0.0020472438708244484,0.0001,-1.0
USDCHF,2024-09-17 08:00:00+00:00,P20,5.822479214753326,31.007456436735808,2.0,27.351461534753188,-0.8927763976599591,0.8987496635430741,-0.004532029597346221,8,0.6899601233241083,-1.0,0.0020472438708244484,0.0001,-1.0
EURGBP,2024-09-17 08:00:00+00:00,PD,2.281614051457874,36.80932239544606,1.0,16.623999321574953,-0.6832483045322586,1.0498864543750461,-0.004756250039776866,8,0.1805451843765166,-1.0,0.000999291212504324,0.0001,-1.0
USDJPY,2024-09-18 08:00:00+00:00,PD,1.4412855680704677,69.03350793822227,62.0,22.93022929586392,-1.590921592633488,0.9766597655951981,-2.206248710704074,8,0.9439144078512032,-1.0,0.6383177555694027,0.01,-1.0
USDCAD,2024-09-18 08:00:00+00:00,P20,1.9511664984516082,60.532610850459264,1.0,34.92374930082175,-0.09518181815159343,0.8876991941750733,-0.0025564754272144885,8,0.10919348765028183,-1.0,0.002044958302492686,0.0001,-1.0
EURGBP,2024-09-18 08:00:00+00:00,P20,3.025145815675187,39.06851216408991,57.99999999999999,15.981293361486067,-0.7025926125990241,1.2774771947300552,-0.004409346933061831,8,0.22323119021693422,-1.0,0.00119662624934853,0.0001,-1.0
USDCAD,2024-09-18 08:00:00+00:00,VWAP,0.4547818107954645,60.532610850459264,1.0,34.92374930082175,-0.09518181815159343,0.8876991941750733,-0.0025564754272144885,8,0.10919348765028183,-1.0,0.002044958302492686,0.0001,-1.0
USDCHF,2024-09-18 08:00:00+00:00,EMA20,1.7488512035510295,40.937333663590714,6.0,24.417042063161716,-0.9190135117351435,1.060094540224628,-0.00456337468313972,8,0.3681802107019308,-1.0,0.0020537348668859946,0.0001,-1.0
USDCAD,2024-09-18 08:00:00+00:00,PD,1.9511664984516082,60.532610850459264,1.0,34.92374930082175,-0.09518181815159343,0.8876991941750733,-0.0025564754272144885,8,0.10919348765028183,-1.0,0.002044958302492686,0.0001,-1.0
USDCHF,2024-09-18 08:00:00+00:00,VWAP,1.0369632258476618,40.937333663590714,6.0,24.417042063161716,-0.9190135117351435,1.060094540224628,-0.00456337468313972,8,0.3681802107019308,-1.0,0.0020537348668859946,0.0001,-1.0
EURGBP,2024-09-18 08:00:00+00:00,PD,3.025145815675187,39.06851216408991,57.99999999999999,15.981293361486067,-0.7025926125990241,1.2774771947300552,-0.004409346933061831,8,0.22323119021693422,-1.0,0.00119662624934853,0.0001,-1.0
USDCHF,2024-09-18 08:00:00+00:00,P20,3.79307454427482,40.937333663590714,6.0,24.417042063161716,-0.9190135117351435,1.060094540224628,-0.00456337468313972,8,0.3681802107019308,-1.0,0.0020537348668859946,0.0001,-1.0
USDJPY,2024-09-18 08:00:00+00:00,P20,1.4412855680704677,69.03350793822227,62.0,22.93022929586392,-1.590921592633488,0.9766597655951981,-2.206248710704074,8,0.9439144078512032,-1.0,0.6383177555694027,0.01,-1.0
USDJPY,2024-09-18 08:00:00+00:00,VWAP,0.20470174701055668,69.03350793822227,62.0,22.93022929586392,-1.590921592633488,0.9766597655951981,-2.206248710704074,8,0.9439144078512032,-1.0,0.6383177555694027,0.01,-1.0
USDCHF,2024-09-18 08:00:00+00:00,PD,2.6244811388757534,40.937333663590714,6.0,24.417042063161716,-0.9190135117351435,1.060094540224628,-0.00456337468313972,8,0.3681802107019308,-1.0,0.0020537348668859946,0.0001,-1.0
USDCAD,2024-09-18 08:00:00+00:00,EMA20,0.4328364075354958,60.532610850459264,1.0,34.92374930082175,-0.09518181815159343,0.8876991941750733,-0.0025564754272144885,8,0.10919348765028183,-1.0,0.002044958302492686,0.0001,-1.0
EURGBP,2024-09-18 08:00:00+00:00,EMA20,1.4385470135036633,39.06851216408991,57.99999999999999,15.981293361486067,-0.7025926125990241,1.2774771947300552,-0.004409346933061831,8,0.22323119021693422,-1.0,0.00119662624934853,0.0001,-1.0
EURGBP,2024-09-18 08:00:00+00:00,VWAP,1.4314099824790336,39.06851216408991,57.99999999999999,15.981293361486067,-0.7025926125990241,1.2774771947300552,-0.004409346933061831,8,0.22323119021693422,-1.0,0.00119662624934853,0.0001,-1.0
USDCHF,2024-09-19 08:00:00+00:00,PD,1.0110738735994234,59.24832673034931,99.0,24.319057363080617,-0.45476657928679076,1.318150843073171,-0.004290951564258849,8,0.32387330946774845,-1.0,0.0028484340278763253,0.0001,-1.0
EURGBP,2024-09-19 08:00:00+00:00,PD,4.315722908621849,33.939499028256435,100.0,23.015574675706468,-0.9173754312266734,2.1275798354483335,-0.004494078987119399,8,0.2970020764888772,-1.0,0.0014296641696442066,0.0001,-1.0
USDCAD,2024-09-19 08:00:00+00:00,VWAP,1.7539796002717414,37.977283280351465,100.0,28.23198814095675,-0.31920201858002806,1.3421143795840675,-0.002177617787553876,8,0.2163877452596055,-1.0,0.0030041300780508217,0.0001,-1.0
EURGBP,2024-09-19 08:00:00+00:00,EMA20,2.3778214441178407,33.939499028256435,100.0,23.015574675706468,-0.9173754312266734,2.1275798354483335,-0.004494078987119399,8,0.2970020764888772,-1.0,0.0014296641696442066,0.0001,-1.0
USDJPY,2024-09-19 08:00:00+00:00,P20,1.8269474654693607,71.62299705457565,99.0,18.533552175481827,-0.7834556470601248,1.1623012391183907,-1.968378766173771,8,1.3663906070676624,-1.0,0.8177593084290541,0.01,-1.0
USDCAD,2024-09-19 08:00:00+00:00,EMA20,1.94657619034071,37.977283280351465,100.0,28.23198814095675,-0.31920201858002806,1.3421143795840675,-0.002177617787553876,8,0.2163877452596055,-1.0,0.0030041300780508217,0.0001,-1.0
USDCHF,2024-09-19 08:00:00+00:00,EMA20,0.4683023433858152,59.24832673034931,99.0,24.319057363080617,-0.45476657928679076,1.318150843073171,-0.004290951564258849,8,0.32387330946774845,-1.0,0.0028484340278763253,0.0001,-1.0
USDCHF,2024-09-19 08:00:00+00:00,VWAP,0.8731003633120372,59.24832673034931,99.0,24.319057363080617,-0.45476657928679076,1.318150843073171,-0.004290951564258849,8,0.32387330946774845,-1.0,0.0028484340278763253,0.0001,-1.0
USDJPY,2024-09-19 08:00:00+00:00,PD,0.38275753857250966,71.62299705457565,99.0,18.533552175481827,-0.7834556470601248,1.1623012391183907,-1.968378766173771,8,1.3663906070676624,-1.0,0.8177593084290541,0.01,-1.0
USDCHF,2024-09-19 08:00:00+00:00,P20,2.2538547922414067,59.24832673034931,99.0,24.319057363080617,-0.45476657928679076,1.318150843073171,-0.004290951564258849,8,0.32387330946774845,-1.0,0.0028484340278763253,0.0001,-1.0
EURGBP,2024-09-19 08:00:00+00:00,VWAP,1.2234568459534612,33.939499028256435,100.0,23.015574675706468,-0.9173754312266734,2.1275798354483335,-0.004494078987119399,8,0.2970020764888772,-1.0,0.0014296641696442066,0.0001,-1.0
USDCAD,2024-09-19 08:00:00+00:00,P20,3.967862566222762,37.977283280351465,100.0,28.23198814095675,-0.31920201858002806,1.3421143795840675,-0.002177617787553876,8,0.2163877452596055,-1.0,0.0030041300780508217,0.0001,-1.0
EURGBP,2024-09-19 08:00:00+00:00,P20,4.385639320749045,33.939499028256435,100.0,23.015574675706468,-0.9173754312266734,2.1275798354483335,-0.004494078987119399,8,0.2970020764888772,-1.0,0.0014296641696442066,0.0001,-1.0
USDJPY,2024-09-19 08:00:00+00:00,VWAP,0.5981999466165604,71.62299705457565,99.0,18.533552175481827,-0.7834556470601248,1.1623012391183907,-1.968378766173771,8,1.3663906070676624,-1.0,0.8177593084290541,0.01,-1.0
USDCAD,2024-09-19 08:00:00+00:00,PD,3.158988750818682,37.977283280351465,100.0,28.23198814095675,-0.31920201858002806,1.3421143795840675,-0.002177617787553876,8,0.2163877452596055,-1.0,0.0030041300780508217,0.0001,-1.0
USDJPY,2024-09-20 08:00:00+00:00,P20,0.5313942079599017,73.83445197076078,100.0,14.369289474798139,0.15624639923592754,0.8977437878207565,-1.6912678285747234,8,1.2177472112865513,-1.0,0.8863345421102671,0.01,-1.0
USDCHF,2024-09-20 08:00:00+00:00,P20,1.640647343215323,63.46380920731664,92.0,18.919288735197647,-0.1447556762883458,0.8466100658356265,-0.003900896128602893,8,0.3870793120841518,-1.0,0.002724528673861992,0.0001,-1.0
USDCHF,2024-09-20 08:00:00+00:00,VWAP,0.2242630074350103,63.46380920731664,92.0,18.919288735197647,-0.1447556762883458,0.8466100658356265,-0.003900896128602893,8,0.3870793120841518,-1.0,0.002724528673861992,0.0001,-1.0
USDCHF,2024-09-20 08:00:00+00:00,PD,1.640647343215323,63.46380920731664,92.0,18.919288735197647,-0.1447556762883458,0.8466100658356265,-0.003900896128602893,8,0.3870793120841518,-1.0,0.002724528673861992,0.0001,-1.0
USDCAD,2024-09-20 08:00:00+00:00,PD,3.080754693697646,44.64552205260981,91.0,19.75916665803193,-0.20161169323956327,0.8545460186570509,-0.00226686809379939,8,0.27826275133045447,-1.0,0.0028629146371299064,0.0001,-1.0
USDCAD,2024-09-20 08:00:00+00:00,VWAP,0.1920537995183478,44.64552205260981,91.0,19.75916665803193,-0.20161169323956327,0.8545460186570509,-0.00226686809379939,8,0.27826275133045447,-1.0,0.0028629146371299064,0.0001,-1.0
USDCAD,2024-09-20 08:00:00+00:00,EMA20,0.6046131596127516,44.64552205260981,91.0,19.75916665803193,-0.20161169323956327,0.8545460186570509,-0.00226686809379939,8,0.27826275133045447,-1.0,0.0028629146371299064,0.0001,-1.0
EURGBP,2024-09-20 08:00:00+00:00,P20,4.7198760396748325,18.90168680765356,100.0,31.352256769401944,-0.9392317890579381,1.2388328026637838,-0.004788896270202958,8,0.4541329860077193,-1.0,0.0014915570112199743,0.0001,-1.0
USDCAD,2024-09-20 08:00:00+00:00,P20,3.080754693697646,44.64552205260981,91.0,19.75916665803193,-0.20161169323956327,0.8545460186570509,-0.00226686809379939,8,0.27826275133045447,-1.0,0.0028629146371299064,0.0001,-1.0
EURGBP,2024-09-20 08:00:00+00:00,PD,2.641525734051746,18.90168680765356,100.0,31.352256769401944,-0.9392317890579381,1.2388328026637838,-0.004788896270202958,8,0.4541329860077193,-1.0,0.0014915570112199743,0.0001,-1.0
EURGBP,2024-09-20 08:00:00+00:00,EMA20,1.8860618503396642,18.90168680765356,100.0,31.352256769401944,-0.9392317890579381,1.2388328026637838,-0.004788896270202958,8,0.4541329860077193,-1.0,0.0014915570112199743,0.0001,-1.0
EURGBP,2024-09-20 08:00:00+00:00,VWAP,0.6090071725161289,18.90168680765356,100.0,31.352256769401944,-0.9392317890579381,1.2388328026637838,-0.004788896270202958,8,0.4541329860077193,-1.0,0.0014915570112199743,0.0001,-1.0
USDJPY,2024-09-20 08:00:00+00:00,PD,0.5313942079599017,73.83445197076078,100.0,14.369289474798139,0.15624639923592754,0.8977437878207565,-1.6912678285747234,8,1.2177472112865513,-1.0,0.8863345421102671,0.01,-1.0
USDJPY,2024-09-23 08:00:00+00:00,P20,1.7775548717119494,60.861841192474046,84.0,15.070885879876924,-0.261696076962813,0.9216141001855288,-1.2954648770598851,8,1.0446595524002753,3.0,0.7510268607305524,0.01,3.0
USDCAD,2024-09-23 08:00:00+00:00,EMA20,1.0754753954456335,45.21223389858432,86.0,13.502727246275795,-0.3444857698079923,0.941343999111956,-0.0022855142382673943,8,0.28594888866947293,-1.0,0.002827645302712738,0.0001,-1.0
USDCAD,2024-09-23 08:00:00+00:00,VWAP,0.8037049479256485,45.21223389858432,86.0,13.502727246275795,-0.3444857698079923,0.941343999111956,-0.0022855142382673943,8,0.28594888866947293,-1.0,0.002827645302712738,0.0001,-1.0
USDCAD,2024-09-23 08:00:00+00:00,PD,1.0255898730012916,45.21223389858432,86.0,13.502727246275795,-0.3444857698079923,0.941343999111956,-0.0022855142382673943,8,0.28594888866947293,-1.0,0.002827645302712738,0.0001,-1.0
USDCAD,2024-09-23 08:00:00+00:00,P20,3.7911454318047495,45.21223389858432,86.0,13.502727246275795,-0.3444857698079923,0.941343999111956,-0.0022855142382673943,8,0.28594888866947293,-1.0,0.002827645302712738,0.0001,-1.0
EURGBP,2024-09-23 08:00:00+00:00,EMA20,3.0878418317593823,21.621486501499845,90.0,41.00481021683797,-1.3308567193389549,0.9814372096707689,-0.00530649430990815,8,0.4359597473575198,-1.0,0.001371627536681907,0.0001,-1.0
USDCHF,2024-09-23 08:00:00+00:00,VWAP,0.8082967418830614,63.89096947109094,75.0,14.053157690527357,-0.1586764046028978,1.0802231958262563,-0.0030538492462053313,8,0.47082001320924083,-1.0,0.0024964048899824287,0.0001,-1.0
USDCHF,2024-09-23 08:00:00+00:00,P20,1.281841169634514,63.89096947109094,75.0,14.053157690527357,-0.1586764046028978,1.0802231958262563,-0.0030538492462053313,8,0.47082001320924083,-1.0,0.0024964048899824287,0.0001,-1.0
EURGBP,2024-09-23 08:00:00+00:00,PD,2.384051015465892,21.621486501499845,90.0,41.00481021683797,-1.3308567193389549,0.9814372096707689,-0.00530649430990815,8,0.4359597473575198,-1.0,0.001371627536681907,0.0001,-1.0
USDCHF,2024-09-23 08:00:00+00:00,PD,1.0134488849499241,63.89096947109094,75.0,14.053157690527357,-0.1586764046028978,1.0802231958262563,-0.0030538492462053313,8,0.47082001320924083,-1.0,0.0024964048899824287,0.0001,-1.0
EURGBP,2024-09-23 08:00:00+00:00,VWAP,1.4058300368235563,21.621486501499845,90.0,41.00481021683797,-1.3308567193389549,0.9814372096707689,-0.00530649430990815,8,0.4359597473575198,-1.0,0.001371627536681907,0.0001,-1.0
USDJPY,2024-09-23 08:00:00+00:00,VWAP,0.8704687721552852,60.861841192474046,84.0,15.070885879876924,-0.261696076962813,0.9216141001855288,-1.2954648770598851,8,1.0446595524002753,3.0,0.7510268607305524,0.01,3.0
EURGBP,2024-09-23 08:00:00+00:00,P20,7.363520188303295,21.621486501499845,90.0,41.00481021683797,-1.3308567193389549,0.9814372096707689,-0.00530649430990815,8,0.4359597473575198,-1.0,0.001371627536681907,0.0001,-1.0
USDJPY,2024-09-23 08:00:00+00:00,PD,1.2369742056742326,60.861841192474046,84.0,15.070885879876924,-0.261696076962813,0.9216141001855288,-1.2954648770598851,8,1.0446595524002753,3.0,0.7510268607305524,0.01,3.0
USDJPY,2024-09-24 08:00:00+00:00,P20,1.1931883468268283,54.51185486695736,77.0,16.718966638755195,-0.0029865453236055245,1.1251529662445063,-1.0416785103979862,8,0.790283896864791,-1.0,0.716563927072237,0.01,-1.0
EURGBP,2024-09-24 08:00:00+00:00,EMA20,2.989854717740373,23.237259296148736,90.0,49.72829162151561,-1.5826439448810348,1.1948186977429276,-0.00631103259911614,8,0.7011505756109861,3.0,0.0014071442500849679,0.0001,3.0
EURGBP,2024-09-24 08:00:00+00:00,PD,4.6192888338586515,23.237259296148736,90.0,49.72829162151561,-1.5826439448810348,1.1948186977429276,-0.00631103259911614,8,0.7011505756109861,3.0,0.0014071442500849679,0.0001,3.0
USDCHF,2024-09-24 08:00:00+00:00,VWAP,0.16576831093926134,50.63623265337075,42.0,14.994125650151771,-0.3233661150345121,0.9132213771016092,-0.00295609255008622,8,0.3659086494156823,-1.0,0.0022847567529572254,0.0001,-1.0
USDCAD,2024-09-24 08:00:00+00:00,PD,2.7311022231732793,30.76889487282122,87.0,15.711700129714297,-0.6100474267457162,0.8274303344152022,-0.0030544897377224878,8,0.35698754815283695,-1.0,0.0029694703876760207,0.0001,-1.0
EURGBP,2024-09-24 08:00:00+00:00,VWAP,0.4280541762288553,23.237259296148736,90.0,49.72829162151561,-1.5826439448810348,1.1948186977429276,-0.00631103259911614,8,0.7011505756109861,3.0,0.0014071442500849679,0.0001,3.0
USDCAD,2024-09-24 08:00:00+00:00,EMA20,1.4825634785064232,30.76889487282122,87.0,15.711700129714297,-0.6100474267457162,0.8274303344152022,-0.0030544897377224878,8,0.35698754815283695,-1.0,0.0029694703876760207,0.0001,-1.0
USDJPY,2024-09-24 08:00:00+00:00,VWAP,0.31063935434982815,54.51185486695736,77.0,16.718966638755195,-0.0029865453236055245,1.1251529662445063,-1.0416785103979862,8,0.790283896864791,-1.0,0.716563927072237,0.01,-1.0
USDCAD,2024-09-24 08:00:00+00:00,P20,3.468605404692238,30.76889487282122,87.0,15.711700129714297,-0.6100474267457162,0.8274303344152022,-0.0030544897377224878,8,0.35698754815283695,-1.0,0.0029694703876760207,0.0001,-1.0
USDCAD,2024-09-24 08:00:00+00:00,VWAP,0.5049019211132839,30.76889487282122,87.0,15.711700129714297,-0.6100474267457162,0.8274303344152022,-0.0030544897377224878,8,0.35698754815283695,-1.0,0.0029694703876760207,0.0001,-1.0
USDCHF,2024-09-24 08:00:00+00:00,PD,1.956440537707136,50.63623265337075,42.0,14.994125650151771,-0.3233661150345121,0.9132213771016092,-0.00295609255008622,8,0.3659086494156823,-1.0,0.0022847567529572254,0.0001,-1.0
EURGBP,2024-09-24 08:00:00+00:00,P20,7.21320174071962,23.237259296148736,90.0,49.72829162151561,-1.5826439448810348,1.1948186977429276,-0.00631103259911614,8,0.7011505756109861,3.0,0.0014071442500849679,0.0001,3.0
USDJPY,2024-09-24 08:00:00+00:00,PD,0.8861658853389692,54.51185486695736,77.0,16.718966638755195,-0.0029865453236055245,1.1251529662445063,-1.0416785103979862,8,0.790283896864791,-1.0,0.716563927072237,0.01,-1.0
USDCHF,2024-09-24 08:00:00+00:00,P20,1.956440537707136,50.63623265337075,42.0,14.994125650151771,-0.3233661150345121,0.9132213771016092,-0.00295609255008622,8,0.3659086494156823,-1.0,0.0022847567529572254,0.0001,-1.0
USDCHF,2024-09-24 08:00:00+00:00,EMA20,0.3895589307701966,50.63623265337075,42.0,14.994125650151771,-0.3233661150345121,0.9132213771016092,-0.00295609255008622,8,0.3659086494156823,-1.0,0.0022847567529572254,0.0001,-1.0
USDCAD,2024-09-25 08:00:00+00:00,P20,5.9579566239236605,25.416739654299022,77.0,25.293062312150155,-1.0468073930179445,0.9654749979761172,-0.0047921598338245275,8,0.8065962220095184,3.0,0.002863404771882558,0.0001,3.0
USDCHF,2024-09-25 08:00:00+00:00,PD,1.7539220784698732,44.13628677419636,82.0,19.691641514037183,-0.23395428365735343,1.64755389019717,-0.003332140308215825,8,0.6840251603229189,-1.0,0.0025884653822321646,0.0001,-1.0
USDCAD,2024-09-25 08:00:00+00:00,EMA20,2.678231098851407,25.416739654299022,77.0,25.293062312150155,-1.0468073930179445,0.9654749979761172,-0.0047921598338245275,8,0.8065962220095184,3.0,0.002863404771882558,0.0001,3.0
USDCHF,2024-09-25 08:00:00+00:00,VWAP,0.2188169127657601,44.13628677419636,82.0,19.691641514037183,-0.23395428365735343,1.64755389019717,-0.003332140308215825,8,0.6840251603229189,-1.0,0.0025884653822321646,0.0001,-1.0
EURGBP,2024-09-25 08:00:00+00:00,P20,3.291185871286275,44.39803388846257,84.0,43.523827638546585,-0.9566414823635067,1.195646243974236,-0.006683348038254988,8,0.587745008882663,-1.0,0.001391583908965397,0.0001,-1.0
USDCHF,2024-09-25 08:00:00+00:00,P20,2.831793869393835,44.13628677419636,82.0,19.691641514037183,-0.23395428365735343,1.64755389019717,-0.003332140308215825,8,0.6840251603229189,-1.0,0.0025884653822321646,0.0001,-1.0
USDCHF,2024-09-25 08:00:00+00:00,EMA20,0.7881439547423187,44.13628677419636,82.0,19.691641514037183,-0.23395428365735343,1.64755389019717,-0.003332140308215825,8,0.6840251603229189,-1.0,0.0025884653822321646,0.0001,-1.0
USDCAD,2024-09-25 08:00:00+00:00,PD,3.9358900092638036,25.416739654299022,77.0,25.293062312150155,-1.0468073930179445,0.9654749979761172,-0.0047921598338245275,8,0.8065962220095184,3.0,0.002863404771882558,0.0001,3.0
USDJPY,2024-09-25 08:00:00+00:00,PD,1.1866127535830906,49.903175832687836,51.0,16.163395875103646,0.24438349365791218,0.8072045801978186,-0.8781729113392203,8,0.5178995791206911,3.0,0.6750263475832317,0.01,3.0
USDJPY,2024-09-25 08:00:00+00:00,P20,1.1866127535830906,49.903175832687836,51.0,16.163395875103646,0.24438349365791218,0.8072045801978186,-0.8781729113392203,8,0.5178995791206911,3.0,0.6750263475832317,0.01,3.0
USDCAD,2024-09-25 08:00:00+00:00,VWAP,0.37227162907085787,25.416739654299022,77.0,25.293062312150155,-1.0468073930179445,0.9654749979761172,-0.0047921598338245275,8,0.8065962220095184,3.0,0.002863404771882558,0.0001,3.0
USDCAD,2024-09-26 08:00:00+00:00,EMA20,1.2260679024829777,36.92468551733931,63.0,21.810869829802023,-0.7732048321527842,1.0357720623872448,-0.005424748329181606,8,0.6193300028978461,0.35881151524995436,0.002703385894399136,0.0001,0.35881151524995436
USDJPY,2024-09-26 08:00:00+00:00,VWAP,0.8878565927383263,53.75767185241959,36.0,21.92122953597955,0.11825813914516055,1.239757775642007,-0.5803595022360923,8,0.7981234431907019,3.0,0.6572596671022751,0.01,3.0
USDCAD,2024-09-26 08:00:00+00:00,P20,4.775495964977794,36.92468551733931,63.0,21.810869829802023,-0.7732048321527842,1.0357720623872448,-0.005424748329181606,8,0.6193300028978461,0.35881151524995436,0.002703385894399136,0.0001,0.35881151524995436
USDCHF,2024-09-26 08:00:00+00:00,PD,1.456098195167333,50.56793597438033,88.0,16.809189670228626,-0.36981619736275,1.3897387405698867,-0.0028034588669477722,8,0.6427931735074741,-1.0,0.00271272900575995,0.0001,-1.0
USDCAD,2024-09-26 08:00:00+00:00,VWAP,0.600172685281464,36.92468551733931,63.0,21.810869829802023,-0.7732048321527842,1.0357720623872448,-0.005424748329181606,8,0.6193300028978461,0.35881151524995436,0.002703385894399136,0.0001,0.35881151524995436
USDCHF,2024-09-26 08:00:00+00:00,EMA20,0.3363373328913225,50.56793597438033,88.0,16.809189670228626,-0.36981619736275,1.3897387405698867,-0.0028034588669477722,8,0.6427931735074741,-1.0,0.00271272900575995,0.0001,-1.0
USDCHF,2024-09-26 08:00:00+00:00,VWAP,0.7058340632453263,50.56793597438033,88.0,16.809189670228626,-0.36981619736275,1.3897387405698867,-0.0028034588669477722,8,0.6427931735074741,-1.0,0.00271272900575995,0.0001,-1.0
EURGBP,2024-09-26 08:00:00+00:00,VWAP,0.9152689934314553,57.333525397125,81.0,32.575314335037454,-1.2493502247661212,1.11498235063407,-0.006818448926971921,8,0.3503841755291681,-1.0,0.0013915526648469582,0.0001,-1.0
USDJPY,2024-09-26 08:00:00+00:00,PD,1.0528583715235889,53.75767185241959,36.0,21.92122953597955,0.11825813914516055,1.239757775642007,-0.5803595022360923,8,0.7981234431907019,3.0,0.6572596671022751,0.01,3.0
USDJPY,2024-09-26 08:00:00+00:00,P20,1.5549458227581956,53.75767185241959,36.0,21.92122953597955,0.11825813914516055,1.239757775642007,-0.5803595022360923,8,0.7981234431907019,3.0,0.6572596671022751,0.01,3.0
EURGBP,2024-09-26 08:00:00+00:00,EMA20,1.3875834927550594,57.333525397125,81.0,32.575314335037454,-1.2493502247661212,1.11498235063407,-0.006818448926971921,8,0.3503841755291681,-1.0,0.0013915526648469582,0.0001,-1.0
EURGBP,2024-09-26 08:00:00+00:00,PD,2.730744595127053,57.333525397125,81.0,32.575314335037454,-1.2493502247661212,1.11498235063407,-0.006818448926971921,8,0.3503841755291681,-1.0,0.0013915526648469582,0.0001,-1.0
USDCHF,2024-09-26 08:00:00+00:00,P20,1.8394692727179536,50.56793597438033,88.0,16.809189670228626,-0.36981619736275,1.3897387405698867,-0.0028034588669477722,8,0.6427931735074741,-1.0,0.00271272900575995,0.0001,-1.0
USDCAD,2024-09-26 08:00:00+00:00,PD,1.257714395718225,36.92468551733931,63.0,21.810869829802023,-0.7732048321527842,1.0357720623872448,-0.005424748329181606,8,0.6193300028978461,0.35881151524995436,0.002703385894399136,0.0001,0.35881151524995436
EURGBP,2024-09-26 08:00:00+00:00,P20,3.7727476971874396,57.333525397125,81.0,32.575314335037454,-1.2493502247661212,1.11498235063407,-0.006818448926971921,8,0.3503841755291681,-1.0,0.0013915526648469582,0.0001,-1.0
USDCAD,2024-09-27 08:00:00+00:00,EMA20,0.6558634689843772,68.98745173745174,51.0,16.436738503927586,-0.6964772746507333,0.9095767214274333,-0.005768238685799565,8,0.38013812648010536,1.7916477140022828,0.002567495847110313,0.0001,1.7916477140022828
USDCHF,2024-09-27 08:00:00+00:00,EMA20,1.220906876412741,56.51455871655231,98.0,16.82849108046424,-0.6863305804815768,1.1129196993968584,-0.002903359514713544,8,0.6081837618150627,-1.0,0.002846298684612832,0.0001,-1.0
