hyp,sym,ts,r,win,hour,dow,rsi14,vwap_dist,macd_hist,stochK,atr_rank,rel_vol,ema_dist_pct,bb_width,real_vol_20,prev_body_r,adx14,breadth,dist_hi48,green_streak
K2_stoch,BTC_USDT_SWAP,2026-08-01 07:50:00+00:00,1.5,1,7,5,48.00523217789454,1.5042542640588394,-3.4040648072540125,7.4292026640274385,1.0,0.6670258750817284,-0.1379649822790817,0.05548373060687679,0.024718585814549138,0.0025388523752527662,11.238076476990194,0.0,-1.2147335423197458,3
K2_stoch,BTC_USDT_SWAP,2026-08-01 10:05:00+00:00,1.5,1,10,5,17.762085822924135,-1.0493774230851807,-14.796408977743909,5.144934266705413,71.0,1.7927366908416031,-0.19460602230737203,0.1257527512453982,0.03002124598670185,0.098001998160671,22.3386877481205,0.0,-0.38641550976635797,1
K2_stoch,BTC_USDT_SWAP,2026-08-01 13:30:00+00:00,-1.0,0,13,5,41.841491841490736,3.7304927186745935,-2.3427385525132776,8.70396375639098,2.0,0.9617052175612608,-0.0388729971658438,0.029304917233629955,0.01492547734403155,0.008247762794337418,13.56668683364588,0.8,-0.2597193070144721,1
K2_stoch,BTC_USDT_SWAP,2026-08-01 18:05:00+00:00,-1.0,0,18,5,30.10642652476487,-4.274279798866433,-12.271388131468989,13.18274127209623,98.0,0.770240954131798,-0.4928458649974236,0.3162871127910798,0.06147486980892701,0.02058240220566998,44.133296854329764,0.0,-0.6278126386511929,1
K2_stoch,BTC_USDT_SWAP,2026-08-01 18:25:00+00:00,-1.0,0,18,5,25.048606610498908,-5.821803490009839,-21.130699862647674,11.255817766255031,100.0,0.7830969498994383,-0.730749383221012,0.4070023645391236,0.07706587512395936,0.14466036817984204,50.60202581569061,0.0,-0.892913735184131,1
K2_stoch,BTC_USDT_SWAP,2026-08-01 23:30:00+00:00,1.5,1,23,5,35.483870967741936,-1.05041175563606,-16.116652605059002,5.417150018581369,23.0,0.5144006030401443,-0.16810634674797179,0.09027806666209469,0.027176328946764833,0.0306039498222693,25.569469465915354,0.2,-0.5744121189072748,1
K2_stoch,BTC_USDT_SWAP,2026-08-02 03:35:00+00:00,1.5,1,3,6,58.86889460154226,2.66142659157872,-12.91096263958707,18.924513211507925,73.0,0.13260665617138742,0.7834713244518932,0.3573368129767737,0.17071977531418028,0.021756266750753445,56.39869687799819,1.0,-0.09982145500004869,2
K2_stoch,BTC_USDT_SWAP,2026-08-02 05:25:00+00:00,-1.0,0,5,6,43.20822162645358,3.6883016795990464,-17.705734016167902,4.821385224107764,45.0,0.7637549689338351,0.6396073043805339,0.10500422324906439,0.0413306364081994,0.018910175092462875,41.388581799642914,0.6,-0.13375442373086965,2
K2_stoch,BTC_USDT_SWAP,2026-08-02 05:45:00+00:00,1.5,1,5,6,32.216678545972755,2.4609689198349853,-19.748393755190136,3.205008668525062,41.0,0.3905578362205986,0.5272435481273599,0.13000282019998538,0.03576895955391849,0.034073162652025535,31.98970034802896,0.6,-0.2231338504122049,1
K2_stoch,BTC_USDT_SWAP,2026-08-02 10:55:00+00:00,-1.0,0,10,6,40.36595508733011,-2.9946835167541495,4.682117185370984,14.825813195520135,38.0,0.19400215157231218,-0.02941420911975815,0.1423627161601488,0.06796787217398435,0.015199373025860378,45.387508112713654,0.0,-0.606143576719187,1
K2_stoch,BTC_USDT_SWAP,2026-08-02 12:00:00+00:00,1.5,1,12,6,37.514585764294104,-3.194372296515581,-4.378708327873909,15.773269921611355,94.0,1.7615882014513589,-0.1533204982310736,0.15122072717977264,0.04824035995912484,0.023175228537910618,45.984171660051025,0.2,-0.7465070425638043,1
K2_stoch,BTC_USDT_SWAP,2026-08-02 13:40:00+00:00,1.5,1,13,6,38.95826987511432,-3.771590572996496,-4.122763130911128,15.383254196246588,71.0,0.7270053054577932,-0.14261473740697073,0.14772784187744475,0.054356852316470604,0.10907566707629118,34.403952751531264,0.6,-0.7581515453356724,1
K2_stoch,BTC_USDT_SWAP,2026-08-02 22:40:00+00:00,-1.0,0,22,6,49.230418424352976,2.0865490571552865,-27.01989203350719,7.482317115685482,100.0,1.3008025017448708,0.32221268777459955,0.28293897105342436,0.11535201018628444,0.07273886274917958,41.50583181098733,0.4,-0.30511934673367325,1
K2_stoch,BTC_USDT_SWAP,2026-08-03 03:30:00+00:00,-1.0,0,3,0,31.174208813960263,-2.5784111732283965,-2.094295510408834,5.551403151033771,30.0,1.4728948932023052,-0.3269612178311611,0.15708979170420895,0.050155281965054574,0.013799097824507778,22.916970478524693,0.0,-0.9736180904522662,1
K2_stoch,BTC_USDT_SWAP,2026-08-03 05:45:00+00:00,-1.0,0,5,0,33.712984054669164,-3.5772236446751777,6.4024472451293235,13.874381210426593,8.0,0.5081367378991908,-0.5442171908982484,0.22105787934460094,0.056474878836574476,0.018796842767600793,47.0150540103255,0.6,-1.338410804020107,1
K2_stoch,BTC_USDT_SWAP,2026-08-03 07:20:00+00:00,-1.0,0,7,0,21.944995747093984,-5.756880671719045,-4.481014978281564,11.01793506000748,22.0,0.5476334033197877,-0.7424836149588666,0.30858742408014533,0.05243264672445859,0.005913235258859209,44.399494272783734,0.0,-1.6644158291457267,1
K2_stoch,BTC_USDT_SWAP,2026-08-03 10:50:00+00:00,1.5,1,10,0,49.47025264873707,-2.4948082971622685,-13.356476234498047,2.707506868469576,38.0,0.750656674394296,-0.42376150255913425,0.2082116899219872,0.061348464033794105,0.12028638703143885,28.29661896436961,0.4,-1.6113379396984873,1
K2_stoch,BTC_USDT_SWAP,2026-08-03 11:10:00+00:00,1.5,1,11,0,36.1412093673543,-2.666339868739592,-16.13768790235298,4.580899156954876,81.0,0.47889578664121546,-0.46598375919785323,0.19942510967608804,0.07625045316047734,0.154871499808211,23.432343385263586,0.0,-1.6702261306532629,1
K2_stoch,BTC_USDT_SWAP,2026-08-03 16:10:00+00:00,1.5,1,16,0,45.003766005523644,4.47366149792971,-38.52674094072151,7.172016864212183,81.0,0.4168579122575454,1.1387143689454706,0.2129235383723688,0.12561327981857257,0.12211104571316918,32.93731166023459,0.6,-0.25837489697065896,1
K2_stoch,BTC_USDT_SWAP,2026-08-03 20:55:00+00:00,-1.0,0,20,0,35.412075804318775,8.463736101132783,-18.26629099546592,11.409541417696794,2.0,1.0821091262757265,0.561112290815296,0.2068174348400078,0.10262879986549678,0.021644342670728237,17.91939371354751,0.4,-0.4341301234772277,1
K2_stoch,BTC_USDT_SWAP,2026-08-04 00:20:00+00:00,-1.0,0,0,1,40.08465608465547,-0.6451997855920255,-2.356663559983488,7.97194857778996,35.0,1.1543819848110586,-0.045323566022569706,0.16997942628064527,0.06618082876257905,0.07113082235747188,12.594962080875257,0.0,-0.959614967182576,1
K2_stoch,BTC_USDT_SWAP,2026-08-04 03:20:00+00:00,1.5,1,3,1,41.63848177376944,0.1592468079742014,-26.006441171325548,3.112509619697599,63.0,0.5751640854936205,0.212956833149159,0.20392385038970764,0.07354149622826717,0.016656269592731927,25.543128937855585,0.0,-0.6134040018052289,1
K2_stoch,BTC_USDT_SWAP,2026-08-04 05:35:00+00:00,-1.0,0,5,1,49.73572938689218,-0.08680529521381015,-27.279418338869334,2.4190910974123345,49.0,0.39783352978014996,0.3283135652053844,0.3570875754405387,0.09252937650750866,0.005486443781194352,21.398457568366048,0.2,-0.5249716231555124,1
K2_stoch,BTC_USDT_SWAP,2026-08-04 07:25:00+00:00,1.5,1,7,1,28.958458759782644,-2.9546972439056036,-11.763814142032992,15.336094747529346,7.000000000000001,1.819184331283538,0.019727452624273323,0.2953534951173729,0.0639645848293591,0.023135033050042633,26.741843070268143,0.2,-0.79704631350489,2
K2_stoch,BTC_USDT_SWAP,2026-08-04 09:20:00+00:00,-1.0,0,9,1,43.69000234137186,-3.53843970590362,-0.4206535899026562,17.91588489026191,16.0,0.7991437786557272,-0.06170841345560509,0.18831137005871748,0.06524630441948667,0.07308099390151936,10.55504776021243,0.0,-0.8818650135335782,1
K2_stoch,BTC_USDT_SWAP,2026-08-04 13:05:00+00:00,-1.0,0,13,1,54.66567330974108,2.0923512802772906,0.37147359958083115,15.473504738611341,100.0,0.7878673229263184,0.45271768648178734,0.2186131486787213,0.0754887049781413,0.043811061667198656,43.591794548834066,0.6,-0.30123111848424644,2
K2_stoch,BTC_USDT_SWAP,2026-08-04 16:15:00+00:00,-1.0,0,16,1,49.67348715716152,1.7146411072134258,-4.965931503368189,11.833167305565953,72.0,0.24056482831828646,0.4452281425384463,0.2551394068669683,0.11955175356579294,0.015468750000002272,18.558075727154833,0.8,-0.18410206206780355,1
K2_stoch,BTC_USDT_SWAP,2026-08-04 20:20:00+00:00,1.5,1,20,1,34.001401541695344,2.3696697750388105,-33.84823286096585,8.998001044011355,33.0,0.8318679396737729,0.2873324813537857,0.2747138689271054,0.08867217400386723,0.24862949048925553,23.234489907713254,0.0,-0.4054478263707417,1
K2_stoch,BTC_USDT_SWAP,2026-08-04 22:00:00+00:00,1.5,1,22,1,38.107987505577135,4.336151694441477,-9.478261255689985,14.169512334076575,2.0,1.0125262038727127,0.33601881873671186,0.21095164276472012,0.08258709144793304,0.03163767844897904,15.14694505972651,0.2,-0.2941016538362984,2
K2_stoch,BTC_USDT_SWAP,2026-08-05 00:30:00+00:00,-1.0,0,0,2,29.764705882352942,0.9177151510485945,-10.058230112767255,13.611681447097848,23.0,0.6813852202136566,0.12721391959213119,0.420050617801651,0.11240877960361671,0.03169779973549187,13.332160044917861,0.4,-0.5836678475483748,3
K2_stoch,BTC_USDT_SWAP,2026-08-05 03:45:00+00:00,-1.0,0,3,2,27.564216120461253,-0.5007147821471156,-31.852593213466573,7.177729697263151,67.0,0.3700375845192304,0.10574098677796069,0.4375955565425649,0.10498729373126592,0.004523002587471681,29.394203650554456,0.0,-0.505338784829279,1
K2_stoch,BTC_USDT_SWAP,2026-08-05 07:25:00+00:00,-1.0,0,7,2,16.19718309859155,-2.726716239393243,-28.55005035336052,4.5467089591148815,11.0,1.8718671795597936,-0.11451784706081039,0.2736511030658617,0.04373455349809158,0.08901660081520466,24.563568966916975,0.0,-0.6429187425160854,1
K2_stoch,BTC_USDT_SWAP,2026-08-05 07:45:00+00:00,1.5,1,7,2,18.663021868786842,-2.9546265654274295,-22.141575489416184,17.983215709933496,16.0,1.6552827858540466,-0.14397041235910665,0.34245937100767776,0.04477323161631395,0.07064144621170299,32.303672371549155,0.2,-0.6785933651406229,1
K2_stoch,BTC_USDT_SWAP,2026-08-05 11:00:00+00:00,-1.0,0,11,2,38.85661877101827,-2.0676601170839883,-11.026953729508831,17.444159460505368,37.0,1.1453467345566468,-0.0983211905039437,0.15128398935129314,0.057416611558400915,0.027795996127303962,13.565415074381326,0.0,-0.6300448569602657,2
K2_stoch,BTC_USDT_SWAP,2026-08-05 13:35:00+00:00,-1.0,0,13,2,37.52749670039595,0.1266278503750863,-32.533515739104786,10.170207585093399,100.0,2.5274550597860705,0.09375785979895962,0.47375423374403497,0.18051117430386907,0.3520101674435226,26.014097067926876,0.4,-0.4396119009997146,1
K2_stoch,BTC_USDT_SWAP,2026-08-05 16:05:00+00:00,1.5,1,16,2,51.81690423609702,1.762877558940684,-19.702465930067625,18.04957113092248,72.0,0.550265897239825,0.4017653710326745,0.2993291104304539,0.11550514351773272,0.07577651518092872,9.713894850003305,0.8,-0.27716169105752586,2
K2_stoch,BTC_USDT_SWAP,2026-08-05 20:20:00+00:00,-1.0,0,20,2,60.782495827925594,8.289299486943394,-0.8134299906557558,15.249306598473048,16.0,5.288246390682926,0.8339746152277543,0.16376379285760917,0.07415272027479487,0.05982023095543224,29.43758715049571,1.0,0.0,1
K2_stoch,BTC_USDT_SWAP,2026-08-05 21:40:00+00:00,-1.0,0,21,2,25.620197585071907,4.688629178242733,-22.890432951172073,5.579875118554867,11.0,0.5750799001407777,0.33432126790843614,0.3256763630386459,0.07115515080329815,0.0009277556662767322,25.297899178407057,0.0,-0.4137523396709697,1
K2_stoch,BTC_USDT_SWAP,2026-08-06 06:20:00+00:00,1.5,1,6,3,41.67569519682128,2.0582125696783704,-20.331392485542253,7.060869819442221,83.0,0.6348359768679976,0.3188238459787352,0.2626417165991776,0.09245432282213215,0.04465044418694701,35.11999420796668,0.8,-0.25967269234559165,1
K2_stoch,BTC_USDT_SWAP,2026-08-06 08:00:00+00:00,-1.0,0,8,3,49.635214007782096,2.451910346202231,-11.471798425688991,16.569958829799276,13.0,0.9951026387388847,0.28114955283129345,0.11971393897676871,0.0473686580238278,0.000617396377737698,23.47918269285982,0.0,-0.22981110235444913,1
K2_stoch,BTC_USDT_SWAP,2026-08-06 08:25:00+00:00,1.5,1,8,3,47.31481481481426,3.5759213371447327,-2.8451949491301622,9.738550682363039,19.0,0.9895502108963775,0.36144656938713116,0.15018876899265798,0.05855607677455551,0.07868864599983953,21.195209189438412,1.0,-0.1380713722786031,3
K2_stoch,BTC_USDT_SWAP,2026-08-06 09:50:00+00:00,-1.0,0,9,3,31.862260043538825,-0.8299179055761261,-19.83957838734767,7.4139857889515435,56.99999999999999,0.3502711103822445,0.005517980004002424,0.2807718770269004,0.06269442731451688,0.031085630860451106,24.457848686633515,0.0,-0.45977613043051146,2
K2_stoch,BTC_USDT_SWAP,2026-08-06 10:15:00+00:00,-1.0,0,10,3,31.061771817983114,-1.201206331309079,-11.870001038761735,16.82240027506823,55.00000000000001,1.260471036792506,-0.028149019313293208,0.3314088739234891,0.06205991021018982,0.06287535502895336,30.98623116182964,0.0,-0.4965643778938045,1
K2_stoch,BTC_USDT_SWAP,2026-08-06 13:10:00+00:00,-1.0,0,13,3,29.799152889738366,-6.083998417014291,-26.53874068359694,8.347834358334909,97.0,1.6784834907817425,-0.5965848264594392,0.35835497351631557,0.08648318355162485,0.25177653586023685,33.02665974903375,0.2,-1.1271980593045017,1
K2_stoch,BTC_USDT_SWAP,2026-08-06 16:00:00+00:00,-1.0,0,16,3,47.7424130273869,0.3831069594226463,-22.802002497161254,7.538376089161845,91.0,0.7298107138336272,0.06613922587168054,0.34386388654064326,0.14676174145107723,0.05789563305933753,25.66160935196669,0.6,-0.4882523889272017,1
K2_stoch,BTC_USDT_SWAP,2026-08-06 18:15:00+00:00,-1.0,0,18,3,29.00023089355902,-1.1129687000362538,-15.86816768669016,5.986828312078648,46.0,1.0551273568695956,-0.13170753625330714,0.25410727955358975,0.06358565732016815,0.05301166721692946,17.202581904923406,0.2,-0.6537346477823669,2
K2_stoch,BTC_USDT_SWAP,2026-08-06 23:30:00+00:00,-1.0,0,23,3,29.21535893155277,-9.031368894121075,-10.136435177553196,13.22664692568331,8.0,1.1816383545500024,-0.43906963574619634,0.1705978217444142,0.03858753036205729,0.03674942034019035,32.754618784635404,0.0,-1.119786173650772,1
K2_stoch,BTC_USDT_SWAP,2026-08-07 02:40:00+00:00,-1.0,0,2,4,46.88713156002903,0.5283692235657912,-6.311202933326356,10.061916389908019,99.0,1.918555869020806,-0.09724567509413254,0.1446556038213509,0.09026933048980094,0.011357501474145987,12.418969283137178,0.4,-0.8606101108214581,1
K2_stoch,BTC_USDT_SWAP,2026-08-07 05:35:00+00:00,1.5,1,5,4,38.65182436611042,-2.095992544927804,-3.492964547683215,19.76382273241496,35.0,0.9816594651518418,-0.29502669703653256,0.15273813580952036,0.041909467200800014,0.00685769503518692,17.30298263451079,0.0,-1.0634494534045413,3
K2_stoch,BTC_USDT_SWAP,2026-08-07 07:05:00+00:00,-1.0,0,7,4,53.30520393811533,0.3877102338579081,-5.229413734085412,14.139447046979011,35.0,0.5228724307193906,-0.08192781115881345,0.1896020267457522,0.060654498716004854,0.002489319264528359,16.40186009521035,1.0,-0.8691283751922407,1
K2_stoch,BTC_USDT_SWAP,2026-08-07 10:25:00+00:00,1.5,1,10,4,63.2605666511845,6.316305915217116,-13.547454950008145,5.433709417972963,71.0,0.49962335300657434,0.6297356059606163,0.29660907836131645,0.06154158890280627,0.06993363251960676,48.67635628744295,1.0,-0.06086295972721478,1
K2_stoch,BTC_USDT_SWAP,2026-08-07 14:10:00+00:00,1.5,1,14,4,23.318859288815574,0.1888282700014003,-61.118811333144016,1.552212704446778,98.0,1.6361043658232934,0.19638557781607185,0.48170472931065256,0.12550889763317324,0.039509526271517714,37.218846876598334,0.0,-0.7860489328474829,1
K2_stoch,BTC_USDT_SWAP,2026-08-07 17:05:00+00:00,-1.0,0,17,4,37.25756400310336,-0.6092032502379645,-18.58751669598543,6.351473703976647,48.0,1.7740898470582132,-0.0023964421834864686,0.2480311210426746,0.06273562969409018,0.07894452254785111,17.356128641485967,0.0,-0.8583152157271012,1
K2_stoch,BTC_USDT_SWAP,2026-08-07 17:30:00+00:00,1.5,1,17,4,15.838317178801333,-2.7122708182765,-29.66126744778488,3.337786249574188,44.0,2.94353884157487,-0.28217496656723046,0.4348136274194612,0.06770777486085341,0.05405480754785006,29.31714242279712,0.0,-1.1461554949934172,1
K2_stoch,BTC_USDT_SWAP,2026-08-07 20:50:00+00:00,1.5,1,20,4,51.92731277533033,3.533839349226741,-5.310320494396578,8.92325223750386,1.0,0.48823384405834086,0.25487674558075074,0.07945344736457989,0.03501555902462978,0.0210941553792473,23.54354995496976,0.4,-0.5619009706954059,2
K2_stoch,BTC_USDT_SWAP,2026-08-07 22:10:00+00:00,-0.3030503327099032,0,22,4,42.897828408686145,3.0267277579882927,-12.391534337905096,10.939976327399577,4.0,1.0589251228694503,0.15676654437223755,0.09570225362959142,0.03335966760391534,0.03312839951308957,22.13792854887655,0.2,-0.6229904767737438,2
K2_stoch,ETH_USDT_SWAP,2026-04-11 23:15:00+00:00,-1.0,0,23,5,34.824689554419194,2.625433998150948,-1.8763299434294214,9.069577514467875,66.0,0.7107327028636594,0.7691071514552361,0.6603510100372711,0.19593513638616125,0.21154612625317765,27.807101116886173,0.0,-1.5123117688877308,2
K2_stoch,ETH_USDT_SWAP,2026-04-12 01:50:00+00:00,-1.0,0,1,6,17.633928571428697,-2.5835033261822455,-7.117793306840435,5.965505264756218,100.0,2.1138585158122867,-2.1315128538081716,2.0254130275927826,0.3553748391922789,0.6569013065690016,37.838197592325834,0.0,-4.279282190482336,1
K2_stoch,ETH_USDT_SWAP,2026-04-12 07:25:00+00:00,1.5,1,7,6,35.479041916166906,-7.13049628871773,-0.1448331410095629,5.48789540988118,1.0,0.3519000387463112,-1.3233507374873377,0.19469410406688067,0.05762015823697868,0.02620320130834966,18.206014551401168,0.0,-4.6084577435963725,2
K2_stoch,ETH_USDT_SWAP,2026-04-12 09:05:00+00:00,1.5,1,9,6,31.63686382393557,-8.264415006437337,-0.5673918184995288,8.629852034701956,8.0,1.9775644004576738,-1.2078345516684754,0.20130825441073597,0.0677620631745693,0.0741625063309399,17.91447714475347,0.0,-4.714448824834639,1
K2_stoch,ETH_USDT_SWAP,2026-04-12 19:05:00+00:00,-1.0,0,19,6,46.736422521176195,-4.114861477232461,-0.5983376541190886,1.28661463018689,5.0,0.2137029505943759,-0.3245224493533168,0.27673800213520505,0.10768014444194939,0.04226946099620898,39.92322505100882,1.0,-3.8005113971632642,2
K2_stoch,ETH_USDT_SWAP,2026-04-12 20:25:00+00:00,1.5,1,20,6,34.204131227218966,-6.252911868093811,-0.8639536119821644,9.573921571380966,2.0,0.60675539698392,-0.46721267886563583,0.2647427626387689,0.06339428386628762,0.04052638768725799,26.41700981933589,0.0,-3.864419242873207,4
K2_stoch,ETH_USDT_SWAP,2026-04-12 22:05:00+00:00,-1.0,0,22,6,34.30357142857174,-2.9032785338054667,-1.893082449757054,18.905562323391663,100.0,2.284796172508822,-0.5357021797842348,0.5455617351172991,0.29241543623902577,1.0225537789236148,29.109232442070383,0.0,-1.4388295364220594,1
K2_stoch,ETH_USDT_SWAP,2026-04-12 22:20:00+00:00,-1.0,0,22,6,36.725587781019556,-3.2030485314601456,-2.299861888660479,11.776304045565666,99.0,0.8950174042880248,-0.6801987900477426,0.7018653841521448,0.2763797662239059,0.2909884929354156,30.82051943093204,0.0,-1.5960910589260302,1
K2_stoch,ETH_USDT_SWAP,2026-04-12 22:30:00+00:00,1.5,1,22,6,34.8941629249517,-3.1498703739713276,-2.1919582060183567,11.571384840844882,100.0,1.3566709972028492,-0.7223761014185305,0.8149530917619217,0.2765064604123109,0.1961707828997592,33.373693881108935,0.0,-1.5930293171319332,1
K2_stoch,ETH_USDT_SWAP,2026-04-13 02:15:00+00:00,1.5,1,2,0,34.878487848784474,-0.8732246494290061,-1.0971115220251346,8.358755920807837,51.0,0.9311756332070641,-0.30726993366457067,0.26249191446466263,0.10602701304789737,0.28679947290907515,24.77002680087613,0.2,-1.0419154660453622,1
K2_stoch,ETH_USDT_SWAP,2026-04-13 05:45:00+00:00,1.5,1,5,0,25.12796649604482,-2.3968238639812447,-0.3435066073706765,6.500970184660234,25.0,1.3930434527731723,-0.5541708008258981,0.37254319381490786,0.08142519782542086,0.04577853261491557,32.098710881438016,0.2,-1.3338387120063522,2
K2_stoch,ETH_USDT_SWAP,2026-04-13 07:35:00+00:00,-1.0,0,7,0,31.618224666143647,-2.237815450064185,-1.3741176426342872,4.236776672810644,46.0,0.9106545232963213,-0.5199574305073108,0.45512438070871347,0.10841973373270351,0.036163385259090894,21.368643439057113,0.0,-1.2106176454639073,3
K2_stoch,ETH_USDT_SWAP,2026-04-13 10:35:00+00:00,-1.0,0,10,0,32.59668508287254,-2.1949242288361686,-0.508993755173306,13.538525187851954,42.0,1.9509891579455705,-0.4444703260420112,0.2529220680978425,0.10542141594278465,0.04677289923191479,18.142081212614297,0.4,-1.2978327277985757,1
K2_stoch,ETH_USDT_SWAP,2026-04-13 12:40:00+00:00,1.5,1,12,0,37.51488685986534,-3.183515336844046,-0.7984777832048626,2.1295622671524916,85.0,3.282827756198197,-0.5825663019630236,0.27105128586220467,0.0881875406863048,0.12027451970527653,21.09578781073074,0.4,-1.5337201525586153,1
K2_stoch,ETH_USDT_SWAP,2026-04-13 15:55:00+00:00,-1.0,0,15,0,40.0899213188461,1.2020094047992957,-2.3066901354990565,7.412754135221303,74.0,0.44885359743235514,0.538128813738702,0.7055986182801677,0.22834349157001896,0.005898125757120132,27.11004881373741,0.4,-1.084770661925083,2
K2_stoch,ETH_USDT_SWAP,2026-04-13 18:00:00+00:00,-1.0,0,18,0,54.57736180169649,3.459789095453456,-1.0338951643769745,8.736838027101431,49.0,0.4464840640015784,1.0451990446693098,0.3211887448818644,0.12076870095076028,0.017536286623854414,23.57835169774652,0.2,-0.4071242265758168,1
K2_stoch,ETH_USDT_SWAP,2026-04-13 18:30:00+00:00,1.5,1,18,0,52.54281949934101,3.890882649768573,-1.1191904135072148,13.844539351027475,44.0,0.5678439242161517,1.0837115300613436,0.3624573931387245,0.14693667047979328,0.03331832507878351,19.953614880234465,0.4,-0.3127250927214331,2
K2_stoch,ETH_USDT_SWAP,2026-04-13 21:05:00+00:00,1.5,1,21,0,41.70748775367364,6.948665705380641,-1.1221232847936298,5.382894065545421,24.0,0.22814457412265765,1.7361174521489935,0.34865670981843533,0.20277434519280554,0.08845977747252998,36.09507769111485,1.0,-0.3144473289667493,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 00:10:00+00:00,-1.0,0,0,1,62.86736121909481,-0.08749520321532037,-3.762055227458948,3.100424724155421,78.0,0.47856487119974317,5.170289665818612,1.019898364671751,0.2721607120606806,0.18946121965660231,63.929850508647704,0.4,-0.8397269630293858,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 01:05:00+00:00,1.5,1,1,1,41.54797097554406,-0.3222279510593443,-3.9907111868647966,19.887193026373847,57.99999999999999,0.6464620918280753,4.420282075862824,0.37819984843739435,0.15206759777672865,0.0389995760915673,47.88022961073381,0.2,-1.026193279670129,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 03:30:00+00:00,-1.0,0,3,1,38.28514456630084,-0.3286140943060403,-1.2103413750031562,7.377364615659025,2.0,0.7508162118467501,3.3310552128683635,0.2745797694379804,0.10995970963769187,0.054190445547077956,19.870366823378582,0.2,-0.9122183625324243,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 06:00:00+00:00,1.5,1,6,1,42.06896551724183,-1.812056060256437,-0.6014706703145496,18.319672767112426,20.0,2.142470234822646,2.202665038794404,0.23912486465279492,0.08137778380798363,0.07006964498044997,12.932517372930995,0.0,-1.1699190023842343,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 08:20:00+00:00,1.5,1,8,1,40.71515644047107,1.712705257019511,-0.31619342604852063,7.424222125546202,43.0,0.5495322305119378,2.2732289079611223,0.32187196503264826,0.1603487356356723,0.011362345188046049,28.033089484493114,0.6,-0.45115049660066076,2
K2_stoch,ETH_USDT_SWAP,2026-04-14 09:55:00+00:00,-1.0,0,9,1,47.47511979358577,2.596560190796731,-1.0052953289333795,8.65119102145872,55.00000000000001,0.2703889220716397,2.207635671800935,0.3130034096116228,0.14087615322381686,0.016358237001487873,45.74741949220477,0.8,-0.2395555053868681,2
K2_stoch,ETH_USDT_SWAP,2026-04-14 10:50:00+00:00,-1.0,0,10,1,27.900659681799993,0.06893714439873709,-1.6619762190963898,8.310917681195527,44.0,1.2170522524429581,1.5020814676228402,0.40838551460994277,0.10048368648984689,0.04465545786588809,30.401251595278826,0.2,-0.7274460373004055,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 14:25:00+00:00,1.5,1,14,1,58.86123680241344,2.0401077676089545,0.22062707485374178,10.654570465730362,99.0,1.2288611447773627,1.6227337894058669,0.43166063450267544,0.18084610979882956,0.09569016531735978,16.814306469699208,1.0,-0.04431567813438786,2
K2_stoch,ETH_USDT_SWAP,2026-04-14 15:10:00+00:00,1.5,1,15,1,22.362546243143413,-3.0200790342516584,-4.981634470143678,3.27906183212704,99.0,0.9610279869796061,-0.523839011160931,1.388113435739858,0.2597806254071361,0.48921294019543093,18.925187596246783,0.0,-2.1292429126270385,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 17:05:00+00:00,-1.0,0,17,1,20.73778664008043,-4.226596674793976,-1.998290765063401,4.776157873657169,71.0,0.6914657319111851,-0.8072952506666895,0.9924708164131749,0.24061625480225002,0.07336190586509289,25.879777872770163,0.0,-2.4269104865108804,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 19:05:00+00:00,-1.0,0,19,1,36.157556270096215,-5.809401111933273,-0.8546537600820416,9.676122461426491,56.00000000000001,0.8850687536605922,-1.181404635577675,0.7863625109341547,0.2300929493514043,0.17178867403314996,35.07392668271259,0.0,-2.999669722776166,2
K2_stoch,ETH_USDT_SWAP,2026-04-14 19:25:00+00:00,1.5,1,19,1,32.89145557159722,-6.259016260238282,-0.5995033735657911,8.287996268677752,69.0,1.9478756277797877,-1.4440197247988598,0.9439067243478596,0.2511057691404214,0.5272651588733311,39.538374376528495,0.0,-3.3132240491987597,1
K2_stoch,ETH_USDT_SWAP,2026-04-14 22:50:00+00:00,1.5,1,22,1,44.44148227139423,-8.880137736022114,-0.8757667175580699,11.487765760365596,9.0,0.47667916155697565,-0.9477736554897189,0.36970009551970434,0.14382382211960848,0.0717747828380378,13.947899119333682,0.0,-3.250095111479001,2
K2_stoch,ETH_USDT_SWAP,2026-04-15 01:00:00+00:00,-1.0,0,1,2,64.74873902484592,0.2007867482854957,-0.1746872678549547,17.597977720708112,24.0,0.8372889747555234,0.0349534368836344,0.5548920481583348,0.18599003735233904,0.15048166996069548,18.675284479056113,1.0,-2.380504446200349,3
K2_stoch,ETH_USDT_SWAP,2026-04-15 02:40:00+00:00,1.5,1,2,2,29.0728476821196,-2.3488673614650937,-2.157438250909564,4.168804872376556,12.0,0.6695442471052849,-0.5497264238970297,0.5195190969751825,0.11101230107385793,0.07027134222575247,18.872865670109725,0.0,-2.9712407971805077,2
