sym,entry_time,pnl,win,source,atr_rank,real_vol,rel_vol,bb_width,ema_dist_pct,ema_slope,rsi14,adx14,prev_range_pct,prev_body_ratio,pullback_pct,hour_utc,dow,session,trend,regime,rf_win_prob,cluster
ATOM-USDT-SWAP,2025-12-27 12:00:00+00:00,188.6982,1,r034_trade_log.csv,4.0,0.4934302511152847,2.467653240588934,0.026450602872068636,2.693430319444995,0.21608089928587015,59.75803318429319,15.752903337781966,0.7342143906020618,0.6666666666666765,4.918032786885437,11,5,London,bull,ranging,0.5869850044736643,4
LTC-USDT-SWAP,2025-12-27 13:00:00+00:00,188.0091,1,r034_trade_log.csv,1.0,0.2499602667072464,3.1583742916648503,0.02081857958545931,1.3512776714953747,0.03721270079444325,65.85239476501314,14.870960994530524,0.6424257998201207,0.8799999999999955,1.904761904761531,12,5,London,bull,ranging,0.6025729736470187,4
PEPE-USDT-SWAP,2025-12-27 13:00:00+00:00,176.7143,1,r034_trade_log.csv,2.0,0.324829532360338,1.1665218304612095,0.016050781480784464,0.8693485005207484,0.04093023388164932,58.6362055244678,10.373521933104865,0.7637349100763788,0.7741935483870677,15.573770491803426,12,5,London,bull,ranging,0.6252255286897985,4
ARB-USDT-SWAP,2025-12-27 13:00:00+00:00,182.1015,1,r034_trade_log.csv,1.0,0.42355575610555535,0.5559152616358237,0.0224304169517192,1.2327307274752364,0.11914885269164316,54.59036371965745,11.443837199160921,0.7784120394395441,0.8666666666666815,25.0,12,5,London,bull,ranging,0.6422370023367988,4
NEAR-USDT-SWAP,2025-12-27 13:00:00+00:00,193.0444,1,r034_trade_log.csv,4.0,0.5148691928923502,1.133554013135165,0.020247117190578614,1.716715207200579,0.08732751038825233,60.051952068316545,14.612247051073712,1.5022860875245025,0.6521739130434703,14.285714285714091,12,5,London,bull,ranging,0.6168339628643613,4
APT-USDT-SWAP,2025-12-27 13:00:00+00:00,-113.3943,0,r034_trade_log.csv,11.0,0.5839441632304966,2.3198318216819196,0.042048534535440954,5.631687305615984,0.47600657628756643,64.10066145513218,25.477440044388885,1.849710982658961,0.7812499999999966,14.141414141414124,12,5,London,bull,trending,0.44963140382162875,0
AVAX-USDT-SWAP,2025-12-27 16:00:00+00:00,181.046,1,r034_trade_log.csv,3.0,0.21331021243776058,1.7467947591706314,0.019809337429949374,1.9928673794079446,0.13528635599791766,65.86245242893987,14.79809103547647,0.4795779713851709,0.5500000000000029,7.462686567164664,15,5,London,bull,ranging,0.6095400709176986,4
OP-USDT-SWAP,2025-12-27 17:00:00+00:00,-122.3941,0,r034_trade_log.csv,1.0,0.45939629707981744,1.5467340212719236,0.03578792167536487,1.4715293349562493,0.040199254655746634,64.85446954660466,22.073728382719626,0.5476451259583794,0.2666666666666371,5.0,16,5,NY,bull,mixed,0.46934891901883363,4
PEPE-USDT-SWAP,2025-12-27 17:00:00+00:00,192.5918,1,r034_trade_log.csv,14.000000000000002,0.3507584457000897,6.958913490533226,0.027021562855029043,2.6954683503703505,0.09242032962233639,73.0412284090938,17.312566402156303,0.6612784717119744,0.5925925925925764,27.999999999999925,16,5,NY,bull,ranging,0.5605913638144601,7
OP-USDT-SWAP,2025-12-27 23:00:00+00:00,-117.589,0,r034_trade_log.csv,11.0,0.5072149861155262,2.2142706482025227,0.029864858396729838,1.4809137140775661,0.09737928962347671,61.640847903348664,24.96210986054805,1.4120202751629307,0.8974358974358949,34.78260869565217,22,5,NY,bull,mixed,0.362526560139633,7
ARB-USDT-SWAP,2025-12-27 23:00:00+00:00,186.8933,1,r034_trade_log.csv,7.000000000000001,0.3659057240662911,2.7970848693304804,0.020792067849542364,2.1682527667276843,0.1646907180646903,60.5460435915974,14.1457193081389,1.180092355053872,0.7826086956521734,32.35294117647029,22,5,NY,bull,ranging,0.5756646903372693,4
ATOM-USDT-SWAP,2025-12-28 07:00:00+00:00,-117.0847,0,r034_trade_log.csv,15.0,0.3551506628081842,1.2334975328811657,0.035164900888825644,4.6669781888522435,0.37696510405983724,71.82581038056843,34.87886811383111,0.6214149139579302,0.7692307692307929,4.1666666666668215,6,6,Asia,bull,trending,0.5039191982121533,7
LTC-USDT-SWAP,2025-12-28 16:00:00+00:00,-140.6691,0,r034_trade_log.csv,2.0,0.36723048985223383,0.5084616301874433,0.018155761713005505,2.1938785711229336,0.23081277976386483,55.703997903664536,27.92030509553122,0.693568726355608,0.6,71.51162790697703,15,6,London,bull,trending,0.5698246269866631,5
BCH-USDT-SWAP,2025-12-30 12:00:00+00:00,-129.0517,0,r034_trade_log.csv,6.0,0.5055007330709154,0.4681306222263257,0.02059725416842144,0.2076691335396338,0.02197509661031322,45.317285072411934,17.717356316598813,0.9334889148191404,0.5535714285714304,54.545454545454476,11,1,London,bull,ranging,0.41265767649501245,6
AVAX-USDT-SWAP,2025-12-31 13:00:00+00:00,175.1974,1,r034_trade_log.csv,15.0,0.3380178869005274,1.352234475029372,0.015422330337936089,0.5069350129917174,0.04667821519096169,50.896492039946985,14.642978180609541,0.6921241050119311,0.9080459770115041,61.111111111110894,12,2,London,bull,ranging,0.4895655912949523,5
ETH-USDT-SWAP,2026-01-01 10:00:00+00:00,-189.6513,0,r034_trade_log.csv,15.0,0.15751723312047833,0.5769452035951181,0.007131883798500425,0.6517870358565638,0.056519937616003685,54.045574621671605,13.622856931115798,0.17710988863545554,0.7291666666666218,62.861915367483604,9,3,London,bull,ranging,0.44416427969352135,5
APT-USDT-SWAP,2026-01-01 13:00:00+00:00,187.8165,1,r034_trade_log.csv,5.0,0.39830806396663027,1.0392503319420612,0.04388833790464036,1.6142964339303596,0.0069503350872252056,64.13230781351098,17.513520777438835,0.8787346221441197,0.799999999999994,4.225352112676206,12,3,London,flat,ranging,0.482062254936435,4
LTC-USDT-SWAP,2026-01-01 17:00:00+00:00,187.0984,1,r034_trade_log.csv,14.000000000000002,0.2888155867867144,2.899983999389476,0.03177353098934003,1.3173886763640268,0.01097595401137784,70.19407219996702,24.091987230643156,1.332656428480768,0.6761904761904856,12.301587301587412,16,3,NY,flat,mixed,0.46763512106204125,7
BTC-USDT-SWAP,2026-01-01 19:00:00+00:00,152.1649,1,r034_trade_log.csv,16.0,0.14059917933363897,0.9990426150238176,0.0085086077453259,0.2232149311344063,0.0014621199817151508,56.58951982427085,15.189626759513002,0.6434117132649293,0.5795774647887273,34.66853595032997,18,3,NY,flat,ranging,0.5741226556295086,4
BNB-USDT-SWAP,2026-01-02 05:00:00+00:00,154.7965,1,r034_trade_log.csv,7.000000000000001,0.15450875093136285,0.8270298726641572,0.010843626134722952,0.987710971028193,0.08457186931656588,56.06595352349214,14.636806104877092,0.5663430420712079,0.5918367346938851,21.929824561403333,4,4,Asia,bull,ranging,0.6757436321556699,4
BNB-USDT-SWAP,2026-01-03 23:00:00+00:00,133.4837,1,r034_trade_log.csv,9.0,0.1655203901277412,0.5408103298592155,0.00952847443213445,1.7810775351446761,0.16448215199196364,56.50544188284357,16.087318029115092,0.3072721065210021,0.7407407407407283,16.101694915254107,22,5,NY,bull,ranging,0.6061365682421895,4
BNB-USDT-SWAP,2026-01-04 02:00:00+00:00,175.2521,1,r034_trade_log.csv,14.000000000000002,0.16006314360163942,1.973681308582981,0.012208106980823133,2.2286437261035164,0.1804454331009968,65.59339396813613,16.427189177782786,0.5564387917329068,0.4489795918367461,8.333333333333758,1,6,Asia,bull,ranging,0.6136060796527791,4
PEPE-USDT-SWAP,2026-01-07 04:00:00+00:00,194.9078,1,r034_trade_log.csv,1.0,1.5104204656719127,0.6106281012973587,0.08843759990785964,13.917834451750737,1.3455591228689727,48.664770207824915,13.506298857427941,1.7708490994399866,0.6410256410256354,49.47368421052637,3,2,Asia,bull,ranging,0.4874862917719909,2
WIF-USDT-SWAP,2026-01-08 17:00:00+00:00,-106.5633,0,r034_trade_log.csv,16.0,0.9473916995502165,0.9566628300426547,0.04578779042988807,5.336758643130295,0.40814160402561056,49.14558526317903,21.457546054204474,3.4131431482424777,0.7462686567164204,24.882629107981362,16,3,NY,bull,mixed,0.41829397356394876,0
FIL-USDT-SWAP,2026-01-08 23:00:00+00:00,-115.782,0,r034_trade_log.csv,13.0,0.9168163141101809,0.47859618249112706,0.04255873696996948,1.3380707372601364,0.03612830811498679,51.950534325304744,26.95047194979856,1.3962765957446748,0.8571428571428616,32.91139240506334,22,3,NY,bull,trending,0.39052125522419856,0
BNB-USDT-SWAP,2026-01-09 05:00:00+00:00,-136.4941,0,r034_trade_log.csv,10.0,0.24800002924383918,0.7048153255755097,0.0176805870067092,0.7783956035576174,0.04221013355502468,56.13736979183118,34.80303717316491,0.5809406770193198,0.7307692307692535,4.255319148935938,4,4,Asia,bull,trending,0.5153732788667658,4
WIF-USDT-SWAP,2026-01-09 05:00:00+00:00,192.5848,1,r034_trade_log.csv,1.0,0.9990485525530401,0.4007706569616942,0.04444024848587029,3.158510534920162,0.2693239524589423,47.438071364393956,16.498394834387003,2.082248828735036,0.8874999999999986,52.38095238095239,4,4,Asia,bull,ranging,0.5741031113490098,0
BCH-USDT-SWAP,2026-01-09 23:00:00+00:00,189.1493,1,r034_trade_log.csv,6.0,0.4256018486254317,0.3530749246952641,0.01999854874360108,0.9479780840669959,0.06344162507188297,53.33633198452279,8.802899636037143,0.8379446640316313,0.5283018867924375,42.69005847953212,22,4,NY,bull,ranging,0.5575735968000908,4
OP-USDT-SWAP,2026-01-10 08:00:00+00:00,-108.9391,0,r034_trade_log.csv,1.0,0.8337318461289907,1.3481690024621873,0.0328916916477391,2.038009297716741,0.12728841199412322,54.50301504093045,13.741328742268147,1.0828025477706873,0.3529411764705863,44.999999999999865,7,5,Asia,bull,ranging,0.49461634390711806,0
SUI-USDT-SWAP,2026-01-10 10:00:00+00:00,-106.713,0,r034_trade_log.csv,4.0,0.7927557475511317,1.5094306947539435,0.036103609935272035,5.32581107498801,0.33500131641287956,60.96785200875746,10.99176182586873,1.1913297666979243,0.5555555555555544,11.029411764706012,9,5,London,bull,ranging,0.46486554001036773,0
WIF-USDT-SWAP,2026-01-10 11:00:00+00:00,-110.8475,0,r034_trade_log.csv,1.0,0.935323918486864,0.496314592830603,0.05448947984161876,2.4894252402725683,0.1468202631962631,51.714311725034484,11.667593762302374,1.127720954628908,0.7209302325581333,59.16666666666658,10,5,London,bull,ranging,0.5210136707123878,0
DOT-USDT-SWAP,2026-01-10 14:00:00+00:00,-117.2565,0,r034_trade_log.csv,1.0,0.5388382565058284,1.0880818369915934,0.031075680164983327,1.7358453337803996,0.06669584668590994,61.04423479866258,16.65197423531892,1.0362694300518247,0.81818181818182,6.7567567567566265,13,5,London,bull,ranging,0.5216674005369866,4
NEAR-USDT-SWAP,2026-01-10 14:00:00+00:00,-130.8729,0,r034_trade_log.csv,1.0,0.6269269396346223,0.7044921543080496,0.035217701230799744,1.7477636226186244,0.07055206574787193,58.634171243584504,12.65057878349131,1.0982658959537646,0.8947368421052521,18.03278688524605,13,5,London,bull,ranging,0.5168513117291148,0
ARB-USDT-SWAP,2026-01-10 14:00:00+00:00,-129.1894,0,r034_trade_log.csv,1.0,0.5406742550575351,0.5287748608055707,0.0426226374835267,1.3850203128070016,0.014445572775450203,61.949319678223,21.67645352246448,0.988700564971747,0.8095238095238164,18.181818181818066,13,5,London,flat,mixed,0.4850116261073436,4
BNB-USDT-SWAP,2026-01-10 15:00:00+00:00,180.8337,1,r034_trade_log.csv,3.0,0.25053411787850555,0.8370050512676188,0.020254801107272194,1.5543383209820087,0.1442918739408371,59.9177940100984,18.564665686341453,0.4322287487531838,0.7692307692307737,28.500000000000224,14,5,London,bull,mixed,0.6642906973433043,4
AVAX-USDT-SWAP,2026-01-10 18:00:00+00:00,-142.8771,0,r034_trade_log.csv,1.0,0.280787465788585,1.7929437417860812,0.020503924486222257,0.225491152709584,0.011527670087475184,53.0371194844317,11.23047123974043,0.4977636704660283,0.5217391304347703,26.82119205298001,17,5,NY,flat,ranging,0.5554924270236898,4
DOT-USDT-SWAP,2026-01-10 21:00:00+00:00,-127.0573,0,r034_trade_log.csv,5.0,0.49008946217647315,1.0318389559353265,0.029659018539589174,1.1328140783578462,0.11906333783504777,54.03700757401559,13.62214843459979,1.3164080865068184,0.9642857142857024,26.15384615384603,20,5,NY,bull,ranging,0.5050642110042837,4
FIL-USDT-SWAP,2026-01-10 21:00:00+00:00,-133.5142,0,r034_trade_log.csv,5.0,0.49074696298572346,0.928157411375207,0.0341453181491256,0.7073203984719153,0.06202591770441378,53.1302196545077,12.675151920656331,1.32802124833996,0.90000000000001,24.0,20,5,NY,bull,ranging,0.5192678149547669,4
FIL-USDT-SWAP,2026-01-11 02:00:00+00:00,-113.3247,0,r034_trade_log.csv,1.0,0.5477707369967676,1.3921718287389235,0.027240771029912483,0.5820120067103726,0.012105285979611125,53.08454755272089,11.180895607687075,0.9433962264150951,0.2857142857142857,30.434782608695656,1,6,Asia,flat,ranging,0.5017115746614116,4
SOL-USDT-SWAP,2026-01-11 02:00:00+00:00,169.6067,1,r034_trade_log.csv,1.0,0.1768209421555776,0.843901817246128,0.009520900043578778,0.8416185754499145,0.07271545677967148,48.95261910202137,9.402834199332743,0.49886288606852525,0.7647058823529486,45.4545454545453,1,6,Asia,bull,ranging,0.6680763959873478,4
SUI-USDT-SWAP,2026-01-11 04:00:00+00:00,158.3046,1,r034_trade_log.csv,1.0,0.5306415345223778,0.3385977023332659,0.03534177181485511,2.502978826943974,0.2344772114567437,49.04990506323843,14.206362643017032,0.5160359560537169,0.4946236559139672,65.23605150214587,3,6,Asia,bull,ranging,0.6005633721595899,5
ATOM-USDT-SWAP,2026-01-11 04:00:00+00:00,-113.2912,0,r034_trade_log.csv,6.0,0.7405084804669485,0.4821251628881835,0.03890232949604667,8.518472377711252,0.7745885599463366,57.382307857074224,21.577421251146628,1.2336160370084823,0.5312499999999966,53.73134328358184,3,6,Asia,bull,mixed,0.5508224046649004,2
SUI-USDT-SWAP,2026-01-11 06:00:00+00:00,-118.218,0,r034_trade_log.csv,1.0,0.40451092214906725,0.9521182388357905,0.030900950969823163,3.1153356096275053,0.2420459570691288,54.53448144961404,13.01422384249556,0.9927748055816015,0.6388888888888796,48.211731044349264,5,6,Asia,bull,ranging,0.6042883819072246,5
FIL-USDT-SWAP,2026-01-11 13:00:00+00:00,-112.7787,0,r034_trade_log.csv,5.0,0.5380272069526448,1.7816897258164217,0.02404064498295312,1.3000619849099524,0.02112259697987248,60.86783337872186,10.607754163499596,1.3953488372092961,0.9047619047619042,5.714285714285732,12,6,London,bull,ranging,0.48089830658381827,4
ATOM-USDT-SWAP,2026-01-13 05:00:00+00:00,190.0361,1,r034_trade_log.csv,14.000000000000002,0.6701776349461316,0.6519063097405876,0.04773897712470575,3.108996240820414,0.19930127110496676,50.08859585467002,18.36164810099341,0.9471191791633791,0.8749999999999953,46.875,4,1,Asia,bull,mixed,0.5140986139042931,6
ATOM-USDT-SWAP,2026-01-13 15:00:00+00:00,-107.1609,0,r034_trade_log.csv,14.000000000000002,0.5870359597682606,2.2331999973038212,0.03903987773349788,4.6478391123750935,0.311090375904105,62.146770720161776,14.255439966920257,1.8345042935206932,0.553191489361696,17.985611510791593,14,1,London,bull,ranging,0.3661684882941835,0
ATOM-USDT-SWAP,2026-01-15 08:00:00+00:00,-135.1288,0,r034_trade_log.csv,5.0,0.514241700071871,0.9453759678868991,0.05497608921193698,1.0375417999081533,0.15329749020983738,38.10913054515555,22.74968796265968,0.6291781360597725,0.6250000000000139,80.98591549295794,7,3,Asia,bull,mixed,0.501869165737148,5
BTC-USDT-SWAP,2026-01-16 22:00:00+00:00,-120.2528,0,r034_trade_log.csv,12.0,0.24594072241844406,0.6873638293487049,0.012929279581639641,2.0309150867730144,0.17498547666909453,51.1155367142918,24.907222543815625,0.9337683940335132,0.6362107623318386,21.416112151947882,21,4,NY,bull,mixed,0.5346520974740304,4
BNB-USDT-SWAP,2026-01-17 00:00:00+00:00,175.4209,1,r034_trade_log.csv,10.0,0.23804348561365862,1.039741096366714,0.012892951160332069,1.960869729417597,0.14730267630004484,58.33238298104492,15.578230150700675,0.5120546191593722,0.5624999999999911,9.316770186335392,23,4,NY,bull,ranging,0.6132218924565764,4
OP-USDT-SWAP,2026-01-17 02:00:00+00:00,189.8585,1,r034_trade_log.csv,7.000000000000001,0.6866918775331933,0.8594520046898494,0.05397145459822323,2.8579002295168414,0.10267370242950291,58.3057547093233,29.636153811417678,1.0547905068854357,0.44444444444444275,6.382978723404426,1,5,Asia,bull,trending,0.5626932732706458,0
LINK-USDT-SWAP,2026-01-17 06:00:00+00:00,169.4244,1,r034_trade_log.csv,1.0,0.44913545354594103,0.41527198863530945,0.01924460706704151,0.9234499471909905,0.09198605685608051,49.64275064294271,20.122909563954934,0.43053123175715885,0.5084745762711966,27.2959183673468,5,5,Asia,bull,mixed,0.5871946525681668,4
OP-USDT-SWAP,2026-01-17 09:00:00+00:00,-107.7542,0,r034_trade_log.csv,16.0,0.728049667982673,2.430547573492593,0.07228827579476535,4.902046252422199,0.3032073137515737,69.40508649628144,22.864956006158685,1.6719515710579336,0.6551724137931014,9.025270758122751,8,5,London,bull,mixed,0.46521651567673716,0
NEAR-USDT-SWAP,2026-01-17 09:00:00+00:00,-108.0992,0,r034_trade_log.csv,11.0,0.7263462571989083,2.8574926171036017,0.06029169455795345,2.4071446042941766,0.02703066495334639,68.68598577998223,15.980733442280009,1.7514124293785263,0.7741935483870995,12.096774193548319,8,5,London,bull,ranging,0.4452315004406667,0
ARB-USDT-SWAP,2026-01-17 09:00:00+00:00,-108.3,0,r034_trade_log.csv,11.0,0.6289035903610153,1.8909058253488065,0.050540752440791814,2.14566006809682,0.0441699986480124,67.6103852737069,18.962870634432626,1.2212306247064308,0.6923076923076932,4.724409448818818,8,5,London,bull,mixed,0.4342052870979334,0
FIL-USDT-SWAP,2026-01-17 09:00:00+00:00,-108.5304,0,r034_trade_log.csv,11.0,0.6597018507129332,1.7377364648502795,0.0340027642489533,1.4697719139359573,0.01540589214969118,59.254811296099255,11.991120216956116,1.8954248366013016,0.6551724137931098,10.81081081081081,8,5,London,flat,ranging,0.4427703858216133,0
DOT-USDT-SWAP,2026-01-17 10:00:00+00:00,-113.9186,0,r034_trade_log.csv,7.000000000000001,0.6638450680865574,1.9193605725703309,0.05947241755906112,2.261708619980661,0.0310971377929552,70.25796992979811,20.697529967963185,1.6483516483516498,0.7500000000000031,13.636363636363583,9,5,London,bull,mixed,0.4448808710894636,0
ETH-USDT-SWAP,2026-01-17 10:00:00+00:00,159.7921,1,r034_trade_log.csv,1.0,0.2642177560672327,0.7085232890294647,0.010026040796753243,2.104342918331158,0.20209062543135042,52.40638267435811,20.573498972708318,0.23188194659430592,0.6649214659686474,30.856269113150248,9,5,London,bull,mixed,0.6321704176166825,4
LINK-USDT-SWAP,2026-01-17 15:00:00+00:00,-117.4093,0,r034_trade_log.csv,4.0,0.23648357291408675,1.9269138737348381,0.013250964864040718,1.7505709705932806,0.10829915942893577,62.37496216177106,14.881697136330594,0.7399347116430797,0.7647058823529463,4.9079754601227235,14,5,London,bull,ranging,0.5837292559919275,4
ETH-USDT-SWAP,2026-01-17 16:00:00+00:00,-121.0829,0,r034_trade_log.csv,4.0,0.1666236568498063,4.8050810270383035,0.011214326687901552,2.915315333180213,0.21910507748107494,70.2826891040892,17.560762831368354,0.3276201298995725,0.6143911439114175,1.9179304192684499,15,5,London,bull,ranging,0.550152366520458,7
ETH-USDT-SWAP,2026-01-18 05:00:00+00:00,-167.8219,0,r034_trade_log.csv,2.0,0.20325129238388862,0.5450077862899373,0.010464639915313921,2.082768371293451,0.2118000454302444,53.784744176227896,15.921856498326022,0.5140736718255036,0.7335680751173724,47.875064004096465,4,6,Asia,bull,ranging,0.601998337428465,5
BNB-USDT-SWAP,2026-01-18 05:00:00+00:00,-170.9879,0,r034_trade_log.csv,13.0,0.34604760527413087,0.24702679019589943,0.01839776888839892,2.433590950823198,0.254778491973199,56.58935403862185,28.84076508491026,0.51578947368422,0.8571428571428505,48.000000000000306,4,6,Asia,bull,trending,0.5514554366003652,5
ETH-USDT-SWAP,2026-01-18 11:00:00+00:00,165.1075,1,r034_trade_log.csv,1.0,0.21573086073219372,0.7130296583281523,0.00912883104693927,2.352657453829669,0.21065159097784814,60.5451446249071,13.077302213436585,0.3480606757676424,0.6894463667820051,15.552486187845489,10,6,London,bull,ranging,0.6625528467848477,4
BNB-USDT-SWAP,2026-01-18 13:00:00+00:00,-141.4822,0,r034_trade_log.csv,1.0,0.1933398685900366,0.789744323625506,0.012464697545050392,2.198654625085921,0.2175841812781159,55.39235547535421,20.7616537271772,0.33819488480236015,0.6250000000000133,54.46428571428523,12,6,London,bull,mixed,0.5424618822737306,5
LINK-USDT-SWAP,2026-02-14 09:00:00+00:00,-110.8479,0,r034_trade_log.csv,3.0,0.5979950011478546,1.2315703525731274,0.04749058163773832,2.156738701548776,0.09144875355457989,72.04086393594216,42.699406206023944,0.9234234234234316,0.7682926829268298,3.008849557522031,8,5,London,bull,trending,0.5227602017069372,7
LTC-USDT-SWAP,2026-02-14 09:00:00+00:00,-119.4945,0,r034_trade_log.csv,2.0,0.4747421064512908,1.1063286661781093,0.0383848241832838,1.7845610924973694,0.12269625292218567,67.10607748591951,31.075685816644345,0.5066039442735681,0.678571428571443,5.9440559440560055,8,5,London,bull,trending,0.5571104904327111,4
AVAX-USDT-SWAP,2026-02-14 09:00:00+00:00,187.6703,1,r034_trade_log.csv,2.0,0.4542574068430503,1.1755982558721714,0.03403499011801793,1.7347173045402744,0.09656861025679446,69.09641437468315,30.40787679082088,0.43525571273123964,0.44999999999996226,4.5351473922901455,8,5,London,bull,trending,0.5754758183635343,4
ADA-USDT-SWAP,2026-02-14 09:00:00+00:00,192.448,1,r034_trade_log.csv,14.000000000000002,0.5412074693867174,1.3015227745934186,0.050177428794784505,3.016234447704582,0.19382030662360444,71.35009541167832,40.92231304406282,0.761973875181419,0.6666666666666755,5.617977528089898,8,5,London,bull,trending,0.5564671834780488,7
DOGE-USDT-SWAP,2026-02-14 10:00:00+00:00,192.8693,1,r034_trade_log.csv,4.0,0.46800617773225456,1.1430225004659558,0.03437673807329888,2.187891898677697,0.09193230972641175,74.91348484158286,32.4702187430351,1.2908513471980303,0.8809523809523828,2.209944751381379,9,5,London,bull,trending,0.5724214858241403,7
FIL-USDT-SWAP,2026-02-14 10:00:00+00:00,192.9995,1,r034_trade_log.csv,7.000000000000001,0.6735681426673249,0.792072444090497,0.054664185287440964,2.5726068437852465,0.16767884304686012,69.54851820401322,42.44025821709039,1.3690105787181188,0.8560606060605978,6.738544474393543,9,5,London,bull,trending,0.5663982990608922,0
DOT-USDT-SWAP,2026-02-14 10:00:00+00:00,191.2716,1,r034_trade_log.csv,2.0,0.5168626867454619,0.6378577036417545,0.054148770071448665,2.101185185311349,0.09553347229696031,75.65088638850614,46.58032083298174,1.4705882352941189,0.8,2.2222222222222223,9,5,London,bull,trending,0.5984789271273029,7
ATOM-USDT-SWAP,2026-02-14 10:00:00+00:00,188.7409,1,r034_trade_log.csv,7.000000000000001,0.5757864670086216,0.5113463059584394,0.05808323610402373,7.300345585573931,0.718416678500506,72.84112082017593,59.84801441019937,0.9863785814936546,0.761904761904766,2.307692307692397,9,5,London,bull,trending,0.5812379900914174,2
ARB-USDT-SWAP,2026-02-14 10:00:00+00:00,190.496,1,r034_trade_log.csv,1.0,0.5283047800842415,1.0666152631291124,0.04381912143797427,1.033620955654267,0.001812213275934801,72.60611715417704,41.505283009701785,1.4505119453924857,0.7647058823529417,3.9999999999999334,9,5,London,flat,trending,0.5271558795582004,7
PEPE-USDT-SWAP,2026-02-14 10:00:00+00:00,189.6507,1,r034_trade_log.csv,1.0,0.6076098930087466,0.5959094853221719,0.03152247296956316,1.0894848552913203,0.03991435732018481,62.00235401296173,28.630584408940713,1.4077163712200051,0.8148148148148302,17.808219178082147,9,5,London,bull,trending,0.5662977808855494,0
NEAR-USDT-SWAP,2026-02-14 13:00:00+00:00,188.4255,1,r034_trade_log.csv,4.0,0.41393998864208975,2.1553079408224494,0.03940767846029025,1.6909950961109625,0.02384984872289189,74.56874982030482,44.96251485172625,1.3320647002854438,0.8571428571428571,24.999999999999787,12,5,London,bull,trending,0.5734738457674214,7
SOL-USDT-SWAP,2026-02-14 16:00:00+00:00,189.9879,1,r034_trade_log.csv,9.0,0.5700137012912523,1.4457740015582865,0.04594568868752612,1.9557825359800767,0.06571352475263365,71.40605120906503,45.94642808802337,1.341743119266057,0.6923076923076933,7.202216066482137,15,5,London,bull,trending,0.5016974652421197,7
LTC-USDT-SWAP,2026-02-14 16:00:00+00:00,-112.341,0,r034_trade_log.csv,12.0,0.5089565494119117,2.079047237076849,0.02209552283941446,2.5688829982926076,0.16749573468525203,65.45144623677241,33.7950464254567,1.673491187466615,0.8829787234042556,13.88888888888911,15,5,London,bull,trending,0.4094404630015525,7
OP-USDT-SWAP,2026-02-14 16:00:00+00:00,-110.9095,0,r034_trade_log.csv,11.0,0.5625118658731151,1.7487040027194698,0.040112979254571135,2.0049167369595438,0.05296073893869895,71.47607345083111,46.14780587579236,1.5840572304547873,0.8064516129032214,2.7777777777778527,15,5,London,bull,trending,0.43221344732056094,7
ETH-USDT-SWAP,2026-02-14 16:00:00+00:00,-120.5467,0,r034_trade_log.csv,9.0,0.5065080092417958,1.2216112312122938,0.03053389838605694,1.1904630114246326,0.07001722038887506,66.13962191868009,40.50614237558627,0.9758578337299524,0.6597836774827914,30.50187481972894,15,5,London,bull,trending,0.46397696496240587,7
AVAX-USDT-SWAP,2026-02-14 18:00:00+00:00,191.0744,1,r034_trade_log.csv,14.000000000000002,0.46994854629596716,1.7281084737005377,0.04259428507464278,3.768704575426317,0.24920252461581158,74.3744522952498,38.798826179629955,1.2401950392198526,0.4615384615384452,7.086614173228611,17,5,NY,bull,trending,0.4880096275000049,7
BCH-USDT-SWAP,2026-02-15 06:00:00+00:00,-163.2562,0,r034_trade_log.csv,7.000000000000001,0.39268052326084674,0.5378060181355541,0.015873622725273585,5.731214172645373,0.6095132293978089,54.8373590129845,28.579664810942337,0.6560283687943343,0.40540540540540043,55.49132947976906,5,6,Asia,bull,trending,0.6313619502058961,5
UNI-USDT-SWAP,2026-02-18 04:00:00+00:00,-118.6458,0,r034_trade_log.csv,4.0,0.7544907818278777,0.3155963168677483,0.02490939150741505,0.8580851684828439,0.04491197000791179,52.843955262145855,10.616967244659177,0.7365439093484363,0.7307692307692242,25.581395348837145,3,2,Asia,bull,ranging,0.4454895678869081,0
ADA-USDT-SWAP,2026-02-18 09:00:00+00:00,-115.9097,0,r034_trade_log.csv,11.0,0.6693127043245133,0.9285626037811913,0.023999813927051184,2.0910374808060594,0.11414458059945182,56.98552842142436,10.408803632724105,1.0903974674639436,0.7096774193548341,18.556701030928107,8,2,London,bull,ranging,0.40795384661193046,0
XRP-USDT-SWAP,2026-02-18 09:00:00+00:00,-121.3123,0,r034_trade_log.csv,7.000000000000001,0.6725212706668956,0.6254520489202295,0.03532389201363349,1.7535942154871202,0.10311726330265929,57.68295681100485,14.390847599764028,0.8074283407347606,0.5666666666666592,8.625730994152068,8,2,London,bull,ranging,0.39918074745479737,0
BCH-USDT-SWAP,2026-02-19 08:00:00+00:00,-119.3112,0,r034_trade_log.csv,7.000000000000001,0.45565221366422076,0.8098768461074703,0.02117307710605776,2.054843129865381,0.14889184691222543,54.81620533118524,10.145312472338361,1.2268847795163547,0.8550724637681154,21.27659574468082,7,3,Asia,bull,ranging,0.487177557374961,4
